Date_time,Temp,RH,HOBO,Date,Time
11/18/2017 23:30:00,20.079,100,3,17-11-18,23:30
11/18/2017 23:45:00,20.079,100,3,17-11-18,23:45
11/19/2017 0:00:00,20.079,100,3,17-11-19,0:00
11/19/2017 0:15:00,20.079,100,3,17-11-19,0:15
11/19/2017 0:30:00,20.079,100,3,17-11-19,0:30
11/19/2017 0:45:00,20.079,100,3,17-11-19,0:45
11/19/2017 1:00:00,20.079,100,3,17-11-19,1:00
11/19/2017 1:15:00,20.079,100,3,17-11-19,1:15
11/19/2017 1:30:00,20.079,100,3,17-11-19,1:30
11/23/2017 4:00:00,20.079,63.865,3,17-11-23,4:00
11/24/2017 3:00:00,20.079,68.44,3,17-11-24,3:00
12/3/2017 16:45:00,20.079,59.488,3,17-12-03,16:45
12/4/2017 2:15:00,20.079,56.4,3,17-12-04,2:15
11/9/2017 10:00:00,20.079,91.365,4,17-11-09,10:00
11/9/2017 21:30:00,20.079,93.69,4,17-11-09,21:30
11/23/2017 5:00:00,20.079,59.428,4,17-11-23,5:00
12/3/2017 16:15:00,20.079,55.168,4,17-12-03,16:15
12/4/2017 3:45:00,20.079,50.534,4,17-12-04,3:45
11/5/2017 4:30:00,20.079,97.145,5,17-11-05,4:30
11/6/2017 9:00:00,20.079,84.825,5,17-11-06,9:00
11/6/2017 9:15:00,20.079,84.687,5,17-11-06,9:15
11/9/2017 12:00:00,20.079,66.429,5,17-11-09,12:00
11/9/2017 12:15:00,20.079,66.4,5,17-11-09,12:15
11/9/2017 13:00:00,20.079,66.281,5,17-11-09,13:00
11/9/2017 13:15:00,20.079,66.311,5,17-11-09,13:15
11/9/2017 17:00:00,20.079,65.776,5,17-11-09,17:00
11/9/2017 18:45:00,20.079,65.597,5,17-11-09,18:45
11/22/2017 15:00:00,20.079,73.98,5,17-11-22,15:00
11/22/2017 15:15:00,20.079,73.922,5,17-11-22,15:15
11/23/2017 4:45:00,20.079,62.755,5,17-11-23,4:45
11/24/2017 2:45:00,20.079,67.259,5,17-11-24,2:45
12/2/2017 17:45:00,20.079,69.44,5,17-12-02,17:45
12/4/2017 2:30:00,20.079,51.41,5,17-12-04,2:30
11/13/2017 8:15:00,20.079,72.272,6,17-11-13,8:15
11/14/2017 5:45:00,20.079,73.084,6,17-11-14,5:45
11/14/2017 14:15:00,20.079,67.437,6,17-11-14,14:15
11/15/2017 18:00:00,20.079,64.493,6,17-11-15,18:00
11/15/2017 20:00:00,20.079,66.489,6,17-11-15,20:00
11/15/2017 20:15:00,20.079,66.756,6,17-11-15,20:15
11/17/2017 18:30:00,20.079,54.643,6,17-11-17,18:30
11/17/2017 18:45:00,20.079,54.797,6,17-11-17,18:45
11/17/2017 21:00:00,20.079,56.799,6,17-11-17,21:00
11/17/2017 21:15:00,20.079,57.106,6,17-11-17,21:15
11/18/2017 12:30:00,20.079,56.462,6,17-11-18,12:30
11/19/2017 21:45:00,20.079,64.015,6,17-11-19,21:45
11/22/2017 15:15:00,20.079,73.72,6,17-11-22,15:15
11/22/2017 15:30:00,20.079,74.211,6,17-11-22,15:30
11/23/2017 5:15:00,20.079,58.544,6,17-11-23,5:15
11/24/2017 3:45:00,20.079,65.21,6,17-11-24,3:45
12/4/2017 2:30:00,20.079,50.847,6,17-12-04,2:30
11/5/2017 5:30:00,20.079,96.805,7,17-11-05,5:30
11/14/2017 16:30:00,20.079,51.754,7,17-11-14,16:30
11/22/2017 12:45:00,20.079,70.261,7,17-11-22,12:45
11/23/2017 4:45:00,20.079,57.413,7,17-11-23,4:45
11/23/2017 5:00:00,20.079,57.168,7,17-11-23,5:00
11/23/2017 12:00:00,20.079,57.902,7,17-11-23,12:00
11/23/2017 23:00:00,20.079,64.882,7,17-11-23,23:00
11/24/2017 3:30:00,20.079,64.553,7,17-11-24,3:30
11/25/2017 15:45:00,20.079,53.248,7,17-11-25,15:45
11/26/2017 9:45:00,20.079,41.343,7,17-11-26,9:45
12/3/2017 16:45:00,20.079,56.677,7,17-12-03,16:45
12/4/2017 3:15:00,20.079,53.062,7,17-12-04,3:15
12/4/2017 3:30:00,20.079,53,7,17-12-04,3:30
11/12/2017 2:00:00,20.103,100,1,17-11-12,2:00
11/12/2017 2:15:00,20.103,100,1,17-11-12,2:15
11/12/2017 15:00:00,20.103,100,1,17-11-12,15:00
11/13/2017 8:00:00,20.103,100,1,17-11-13,8:00
11/14/2017 3:00:00,20.103,100,1,17-11-14,3:00
11/19/2017 8:15:00,20.103,100,1,17-11-19,8:15
11/23/2017 12:15:00,20.103,61.342,1,17-11-23,12:15
12/4/2017 4:00:00,20.103,56.619,1,17-12-04,4:00
11/9/2017 6:30:00,20.103,100,2,17-11-09,6:30
11/12/2017 14:45:00,20.103,100,2,17-11-12,14:45
11/12/2017 15:00:00,20.103,100,2,17-11-12,15:00
11/18/2017 19:00:00,20.103,100,2,17-11-18,19:00
11/22/2017 14:30:00,20.103,74.043,2,17-11-22,14:30
12/4/2017 3:15:00,20.103,50.066,2,17-12-04,3:15
11/11/2017 15:45:00,20.103,100,3,17-11-11,15:45
11/11/2017 19:00:00,20.103,100,3,17-11-11,19:00
11/18/2017 22:00:00,20.103,100,3,17-11-18,22:00
12/4/2017 2:00:00,20.103,56.465,3,17-12-04,2:00
11/5/2017 9:00:00,20.103,95.338,4,17-11-05,9:00
11/5/2017 9:15:00,20.103,95.365,4,17-11-05,9:15
11/5/2017 9:30:00,20.103,95.312,4,17-11-05,9:30
11/5/2017 9:45:00,20.103,95.312,4,17-11-05,9:45
11/9/2017 12:45:00,20.103,92.763,4,17-11-09,12:45
11/9/2017 13:00:00,20.103,92.87,4,17-11-09,13:00
11/9/2017 13:15:00,20.103,93.03,4,17-11-09,13:15
11/23/2017 4:45:00,20.103,59.735,4,17-11-23,4:45
12/4/2017 3:30:00,20.103,50.631,4,17-12-04,3:30
11/5/2017 4:15:00,20.103,97.178,5,17-11-05,4:15
11/6/2017 8:45:00,20.103,85.024,5,17-11-06,8:45
11/23/2017 4:30:00,20.103,63.119,5,17-11-23,4:30
12/4/2017 2:15:00,20.103,51.476,5,17-12-04,2:15
11/11/2017 6:30:00,20.103,70.001,6,17-11-11,6:30
11/11/2017 13:15:00,20.103,69.062,6,17-11-11,13:15
11/13/2017 8:00:00,20.103,72.248,6,17-11-13,8:00
11/13/2017 12:45:00,20.103,70.001,6,17-11-13,12:45
11/15/2017 1:30:00,20.103,72.741,6,17-11-15,1:30
11/15/2017 18:15:00,20.103,64.677,6,17-11-15,18:15
11/15/2017 18:30:00,20.103,64.886,6,17-11-15,18:30
11/15/2017 19:30:00,20.103,65.928,6,17-11-15,19:30
11/15/2017 19:45:00,20.103,66.196,6,17-11-15,19:45
11/17/2017 19:00:00,20.103,54.986,6,17-11-17,19:00
11/17/2017 19:15:00,20.103,55.233,6,17-11-17,19:15
11/17/2017 20:45:00,20.103,56.527,6,17-11-17,20:45
11/19/2017 7:30:00,20.103,63.749,6,17-11-19,7:30
11/19/2017 15:00:00,20.103,60.767,6,17-11-19,15:00
11/23/2017 5:00:00,20.103,58.731,6,17-11-23,5:00
12/4/2017 2:15:00,20.103,50.913,6,17-12-04,2:15
11/5/2017 5:15:00,20.103,96.785,7,17-11-05,5:15
11/7/2017 20:45:00,20.103,94.2,7,17-11-07,20:45
11/11/2017 0:00:00,20.126,100,1,17-11-11,0:00
11/11/2017 0:15:00,20.126,100,1,17-11-11,0:15
11/11/2017 18:30:00,20.126,100,1,17-11-11,18:30
11/12/2017 1:30:00,20.126,100,1,17-11-12,1:30
11/12/2017 1:45:00,20.126,100,1,17-11-12,1:45
11/13/2017 7:45:00,20.126,100,1,17-11-13,7:45
11/13/2017 15:30:00,20.126,100,1,17-11-13,15:30
11/14/2017 2:45:00,20.126,100,1,17-11-14,2:45
11/18/2017 15:45:00,20.126,100,1,17-11-18,15:45
11/23/2017 4:15:00,20.126,61.768,1,17-11-23,4:15
12/3/2017 17:30:00,20.126,61.497,1,17-12-03,17:30
12/4/2017 3:45:00,20.126,56.745,1,17-12-04,3:45
11/9/2017 6:15:00,20.126,100,2,17-11-09,6:15
11/9/2017 18:00:00,20.126,100,2,17-11-09,18:00
11/12/2017 16:15:00,20.126,100,2,17-11-12,16:15
11/23/2017 5:00:00,20.126,58.643,2,17-11-23,5:00
11/13/2017 21:15:00,20.126,100,3,17-11-13,21:15
11/14/2017 16:00:00,20.126,100,3,17-11-14,16:00
11/14/2017 19:00:00,20.126,100,3,17-11-14,19:00
11/18/2017 16:15:00,20.126,100,3,17-11-18,16:15
11/18/2017 21:30:00,20.126,100,3,17-11-18,21:30
11/18/2017 21:45:00,20.126,100,3,17-11-18,21:45
11/23/2017 3:45:00,20.126,63.933,3,17-11-23,3:45
11/23/2017 12:30:00,20.126,62.522,3,17-11-23,12:30
12/3/2017 17:00:00,20.126,59.861,3,17-12-03,17:00
12/4/2017 1:45:00,20.126,56.561,3,17-12-04,1:45
11/5/2017 8:45:00,20.126,95.371,4,17-11-05,8:45
11/5/2017 10:00:00,20.126,95.292,4,17-11-05,10:00
11/9/2017 8:30:00,20.126,92.502,4,17-11-09,8:30
11/9/2017 9:45:00,20.126,91.645,4,17-11-09,9:45
11/9/2017 13:30:00,20.126,93.089,4,17-11-09,13:30
11/9/2017 13:45:00,20.126,93.196,4,17-11-09,13:45
11/9/2017 21:00:00,20.126,93.702,4,17-11-09,21:00
11/9/2017 21:15:00,20.126,93.675,4,17-11-09,21:15
11/23/2017 4:30:00,20.126,59.678,4,17-11-23,4:30
11/23/2017 12:15:00,20.126,59.648,4,17-11-23,12:15
11/24/2017 2:30:00,20.126,66.912,4,17-11-24,2:30
11/24/2017 9:45:00,20.126,56.13,4,17-11-24,9:45
12/3/2017 16:30:00,20.126,55.021,4,17-12-03,16:30
12/4/2017 3:15:00,20.126,50.697,4,17-12-04,3:15
11/5/2017 4:00:00,20.126,97.21,5,17-11-05,4:00
11/5/2017 15:00:00,20.126,93.089,5,17-11-05,15:00
11/6/2017 8:30:00,20.126,85.168,5,17-11-06,8:30
11/6/2017 12:45:00,20.126,82.392,5,17-11-06,12:45
11/9/2017 11:30:00,20.126,66.467,5,17-11-09,11:30
11/23/2017 4:15:00,20.126,63.603,5,17-11-23,4:15
11/23/2017 12:30:00,20.126,60.559,5,17-11-23,12:30
12/4/2017 2:00:00,20.126,51.541,5,17-12-04,2:00
11/10/2017 2:45:00,20.126,75.084,6,17-11-10,2:45
11/13/2017 7:45:00,20.126,72.223,6,17-11-13,7:45
11/14/2017 5:30:00,20.126,73.035,6,17-11-14,5:30
11/15/2017 1:15:00,20.126,72.659,6,17-11-15,1:15
11/15/2017 18:45:00,20.126,65.158,6,17-11-15,18:45
11/15/2017 19:00:00,20.126,65.456,6,17-11-15,19:00
11/15/2017 19:15:00,20.126,65.665,6,17-11-15,19:15
11/17/2017 19:30:00,20.126,55.453,6,17-11-17,19:30
11/17/2017 19:45:00,20.126,55.607,6,17-11-17,19:45
11/17/2017 20:00:00,20.126,55.792,6,17-11-17,20:00
11/17/2017 20:15:00,20.126,56.007,6,17-11-17,20:15
11/17/2017 20:30:00,20.126,56.254,6,17-11-17,20:30
11/18/2017 12:45:00,20.126,56.254,6,17-11-18,12:45
11/19/2017 21:30:00,20.126,63.663,6,17-11-19,21:30
11/23/2017 4:45:00,20.126,58.948,6,17-11-23,4:45
12/4/2017 2:00:00,20.126,50.947,6,17-12-04,2:00
11/5/2017 5:00:00,20.126,96.791,7,17-11-05,5:00
11/6/2017 18:45:00,20.126,93.249,7,17-11-06,18:45
11/17/2017 16:45:00,20.126,71.671,7,17-11-17,16:45
11/21/2017 18:15:00,20.126,64.651,7,17-11-21,18:15
11/23/2017 4:30:00,20.126,57.604,7,17-11-23,4:30
11/24/2017 3:15:00,20.126,64.561,7,17-11-24,3:15
11/24/2017 9:45:00,20.126,55.669,7,17-11-24,9:45
12/3/2017 17:00:00,20.126,57.021,7,17-12-03,17:00
12/4/2017 3:00:00,20.126,53.162,7,17-12-04,3:00
11/12/2017 1:00:00,20.15,100,1,17-11-12,1:00
11/12/2017 1:15:00,20.15,100,1,17-11-12,1:15
11/12/2017 15:15:00,20.15,100,1,17-11-12,15:15
11/13/2017 7:30:00,20.15,100,1,17-11-13,7:30
11/19/2017 8:00:00,20.15,100,1,17-11-19,8:00
11/24/2017 2:30:00,20.15,68.541,1,17-11-24,2:30
12/4/2017 3:30:00,20.15,56.81,1,17-12-04,3:30
11/18/2017 14:15:00,20.15,100,2,17-11-18,14:15
11/18/2017 18:45:00,20.15,100,2,17-11-18,18:45
11/22/2017 14:15:00,20.15,74.744,2,17-11-22,14:15
11/24/2017 2:30:00,20.15,66.175,2,17-11-24,2:30
12/3/2017 15:45:00,20.15,53.041,2,17-12-03,15:45
12/4/2017 3:00:00,20.15,50.136,2,17-12-04,3:00
11/11/2017 16:00:00,20.15,100,3,17-11-11,16:00
11/18/2017 21:00:00,20.15,100,3,17-11-18,21:00
11/18/2017 21:15:00,20.15,100,3,17-11-18,21:15
11/21/2017 18:15:00,20.15,86.988,3,17-11-21,18:15
11/24/2017 2:45:00,20.15,68.541,3,17-11-24,2:45
11/5/2017 8:30:00,20.15,95.377,4,17-11-05,8:30
11/5/2017 10:15:00,20.15,95.271,4,17-11-05,10:15
11/22/2017 14:45:00,20.15,73.734,4,17-11-22,14:45
12/4/2017 3:00:00,20.15,50.794,4,17-12-04,3:00
11/5/2017 3:45:00,20.15,97.243,5,17-11-05,3:45
11/6/2017 8:15:00,20.15,85.339,5,17-11-06,8:15
11/6/2017 13:00:00,20.15,82.314,5,17-11-06,13:00
11/9/2017 11:45:00,20.15,66.472,5,17-11-09,11:45
11/22/2017 12:45:00,20.15,74.139,5,17-11-22,12:45
11/11/2017 6:15:00,20.15,69.922,6,17-11-11,6:15
11/13/2017 7:30:00,20.15,72.228,6,17-11-13,7:30
11/14/2017 14:30:00,20.15,67.153,6,17-11-14,14:30
11/19/2017 7:15:00,20.15,63.458,6,17-11-19,7:15
11/19/2017 15:15:00,20.15,60.35,6,17-11-19,15:15
11/23/2017 4:30:00,20.15,59.195,6,17-11-23,4:30
11/24/2017 3:30:00,20.15,65.371,6,17-11-24,3:30
12/3/2017 15:30:00,20.15,53.383,6,17-12-03,15:30
11/11/2017 9:15:00,20.15,56.103,7,17-11-11,9:15
11/18/2017 22:00:00,20.15,93.362,7,17-11-18,22:00
12/4/2017 2:45:00,20.15,53.227,7,17-12-04,2:45
11/10/2017 23:45:00,20.174,100,1,17-11-10,23:45
11/11/2017 18:45:00,20.174,100,1,17-11-11,18:45
11/12/2017 0:30:00,20.174,100,1,17-11-12,0:30
11/12/2017 0:45:00,20.174,100,1,17-11-12,0:45
11/12/2017 15:30:00,20.174,100,1,17-11-12,15:30
11/13/2017 7:15:00,20.174,100,1,17-11-13,7:15
11/13/2017 15:45:00,20.174,100,1,17-11-13,15:45
11/14/2017 2:30:00,20.174,100,1,17-11-14,2:30
11/18/2017 16:00:00,20.174,100,1,17-11-18,16:00
11/23/2017 4:00:00,20.174,62.078,1,17-11-23,4:00
12/3/2017 17:45:00,20.174,61.535,1,17-12-03,17:45
12/4/2017 3:15:00,20.174,56.937,1,17-12-04,3:15
11/9/2017 6:00:00,20.174,100,2,17-11-09,6:00
11/12/2017 16:00:00,20.174,100,2,17-11-12,16:00
11/23/2017 4:30:00,20.174,59.077,2,17-11-23,4:30
11/23/2017 4:45:00,20.174,58.803,2,17-11-23,4:45
12/4/2017 2:45:00,20.174,50.201,2,17-12-04,2:45
11/10/2017 20:30:00,20.174,99.306,3,17-11-10,20:30
11/11/2017 18:45:00,20.174,100,3,17-11-11,18:45
11/18/2017 16:30:00,20.174,100,3,17-11-18,16:30
11/18/2017 20:15:00,20.174,100,3,17-11-18,20:15
11/18/2017 20:30:00,20.174,100,3,17-11-18,20:30
11/18/2017 20:45:00,20.174,100,3,17-11-18,20:45
11/23/2017 3:30:00,20.174,64.121,3,17-11-23,3:30
12/2/2017 18:15:00,20.174,65.167,3,17-12-02,18:15
12/4/2017 1:30:00,20.174,56.66,3,17-12-04,1:30
11/5/2017 8:15:00,20.174,95.383,4,17-11-05,8:15
11/5/2017 10:30:00,20.174,95.225,4,17-11-05,10:30
11/9/2017 8:00:00,20.174,92.407,4,17-11-09,8:00
11/9/2017 9:15:00,20.174,91.871,4,17-11-09,9:15
11/9/2017 14:00:00,20.174,93.261,4,17-11-09,14:00
11/9/2017 20:45:00,20.174,93.687,4,17-11-09,20:45
11/23/2017 4:15:00,20.174,60.354,4,17-11-23,4:15
12/3/2017 16:45:00,20.174,54.904,4,17-12-03,16:45
12/4/2017 2:45:00,20.174,50.891,4,17-12-04,2:45
11/5/2017 3:30:00,20.174,97.275,5,17-11-05,3:30
11/5/2017 15:15:00,20.174,92.995,5,17-11-05,15:15
11/6/2017 8:00:00,20.174,85.482,5,17-11-06,8:00
11/9/2017 11:15:00,20.174,66.505,5,17-11-09,11:15
11/23/2017 4:00:00,20.174,63.911,5,17-11-23,4:00
11/24/2017 2:30:00,20.174,67.306,5,17-11-24,2:30
12/4/2017 1:45:00,20.174,51.611,5,17-12-04,1:45
11/10/2017 2:30:00,20.174,75.151,6,17-11-10,2:30
11/13/2017 7:15:00,20.174,72.203,6,17-11-13,7:15
11/13/2017 13:00:00,20.174,69.692,6,17-11-13,13:00
11/14/2017 5:15:00,20.174,73.016,6,17-11-14,5:15
11/15/2017 1:00:00,20.174,72.552,6,17-11-15,1:00
11/18/2017 13:00:00,20.174,56.014,6,17-11-18,13:00
11/19/2017 21:15:00,20.174,63.311,6,17-11-19,21:15
12/4/2017 1:45:00,20.174,51.048,6,17-12-04,1:45
11/5/2017 4:45:00,20.174,96.804,7,17-11-05,4:45
11/9/2017 16:00:00,20.174,71.33,7,17-11-09,16:00
11/15/2017 16:00:00,20.174,56.507,7,17-11-15,16:00
11/18/2017 18:30:00,20.174,93.448,7,17-11-18,18:30
11/22/2017 14:15:00,20.174,69.927,7,17-11-22,14:15
11/22/2017 14:30:00,20.174,69.575,7,17-11-22,14:30
11/23/2017 4:15:00,20.174,57.672,7,17-11-23,4:15
11/27/2017 15:45:00,20.174,39.314,7,17-11-27,15:45
12/4/2017 2:30:00,20.174,53.355,7,17-12-04,2:30
11/10/2017 23:30:00,20.198,100,1,17-11-10,23:30
11/11/2017 19:00:00,20.198,100,1,17-11-11,19:00
11/12/2017 0:15:00,20.198,100,1,17-11-12,0:15
11/13/2017 7:00:00,20.198,100,1,17-11-13,7:00
11/14/2017 2:15:00,20.198,100,1,17-11-14,2:15
12/4/2017 3:00:00,20.198,57.032,1,17-12-04,3:00
11/9/2017 13:00:00,20.198,100,2,17-11-09,13:00
11/12/2017 15:15:00,20.198,100,2,17-11-12,15:15
11/12/2017 15:30:00,20.198,100,2,17-11-12,15:30
11/12/2017 15:45:00,20.198,100,2,17-11-12,15:45
11/18/2017 14:30:00,20.198,100,2,17-11-18,14:30
12/4/2017 2:30:00,20.198,50.236,2,17-12-04,2:30
11/11/2017 16:15:00,20.198,100,3,17-11-11,16:15
11/18/2017 20:00:00,20.198,100,3,17-11-18,20:00
12/3/2017 17:15:00,20.198,59.902,3,17-12-03,17:15
12/4/2017 1:15:00,20.198,56.756,3,17-12-04,1:15
11/5/2017 8:00:00,20.198,95.389,4,17-11-05,8:00
11/23/2017 4:00:00,20.198,60.328,4,17-11-23,4:00
11/24/2017 2:15:00,20.198,66.955,4,17-11-24,2:15
11/5/2017 3:15:00,20.198,97.281,5,17-11-05,3:15
11/9/2017 10:15:00,20.198,66.658,5,17-11-09,10:15
11/9/2017 11:00:00,20.198,66.569,5,17-11-09,11:00
11/21/2017 17:15:00,20.198,80.952,5,17-11-21,17:15
11/22/2017 14:45:00,20.198,73.078,5,17-11-22,14:45
12/3/2017 15:30:00,20.198,53.669,5,17-12-03,15:30
12/4/2017 1:30:00,20.198,51.676,5,17-12-04,1:30
11/11/2017 6:00:00,20.198,69.873,6,17-11-11,6:00
11/12/2017 10:30:00,20.198,71.101,6,17-11-12,10:30
11/12/2017 10:45:00,20.198,71.072,6,17-11-12,10:45
11/12/2017 11:00:00,20.198,71.014,6,17-11-12,11:00
11/12/2017 11:15:00,20.198,70.984,6,17-11-12,11:15
11/19/2017 7:00:00,20.198,63.195,6,17-11-19,7:00
11/23/2017 4:15:00,20.198,59.355,6,17-11-23,4:15
11/24/2017 3:15:00,20.198,65.409,6,17-11-24,3:15
12/4/2017 1:30:00,20.198,51.113,6,17-12-04,1:30
11/5/2017 4:30:00,20.198,96.757,7,17-11-05,4:30
11/20/2017 14:30:00,20.198,43.543,7,17-11-20,14:30
11/23/2017 4:00:00,20.198,57.86,7,17-11-23,4:00
11/23/2017 12:15:00,20.198,58.043,7,17-11-23,12:15
11/30/2017 9:15:00,20.198,90.046,7,17-11-30,9:15
12/3/2017 17:15:00,20.198,57.124,7,17-12-03,17:15
12/4/2017 2:15:00,20.198,53.42,7,17-12-04,2:15
11/10/2017 23:15:00,20.222,100,1,17-11-10,23:15
11/11/2017 19:15:00,20.222,100,1,17-11-11,19:15
11/11/2017 19:30:00,20.222,100,1,17-11-11,19:30
11/11/2017 23:30:00,20.222,100,1,17-11-11,23:30
11/11/2017 23:45:00,20.222,100,1,17-11-11,23:45
11/12/2017 0:00:00,20.222,100,1,17-11-12,0:00
11/12/2017 15:45:00,20.222,100,1,17-11-12,15:45
11/13/2017 6:45:00,20.222,100,1,17-11-13,6:45
11/13/2017 16:00:00,20.222,100,1,17-11-13,16:00
11/14/2017 2:00:00,20.222,100,1,17-11-14,2:00
11/18/2017 16:15:00,20.222,100,1,17-11-18,16:15
11/19/2017 7:45:00,20.222,100,1,17-11-19,7:45
11/22/2017 22:30:00,20.222,71.922,1,17-11-22,22:30
11/23/2017 3:45:00,20.222,62.417,1,17-11-23,3:45
11/23/2017 12:30:00,20.222,61.331,1,17-11-23,12:30
12/2/2017 18:45:00,20.222,65.622,1,17-12-02,18:45
12/3/2017 18:00:00,20.222,61.482,1,17-12-03,18:00
12/4/2017 2:45:00,20.222,57.159,1,17-12-04,2:45
11/9/2017 17:45:00,20.222,100,2,17-11-09,17:45
11/18/2017 18:30:00,20.222,100,2,17-11-18,18:30
11/23/2017 4:15:00,20.222,59.267,2,17-11-23,4:15
11/24/2017 9:45:00,20.222,55.652,2,17-11-24,9:45
12/3/2017 16:00:00,20.222,52.926,2,17-12-03,16:00
12/4/2017 2:15:00,20.222,50.302,2,17-12-04,2:15
11/11/2017 18:30:00,20.222,100,3,17-11-11,18:30
11/13/2017 21:00:00,20.222,100,3,17-11-13,21:00
11/14/2017 16:15:00,20.222,100,3,17-11-14,16:15
11/14/2017 18:45:00,20.222,100,3,17-11-14,18:45
11/18/2017 16:45:00,20.222,100,3,17-11-18,16:45
11/18/2017 19:45:00,20.222,100,3,17-11-18,19:45
11/23/2017 3:15:00,20.222,64.608,3,17-11-23,3:15
12/4/2017 1:00:00,20.222,56.852,3,17-12-04,1:00
11/5/2017 10:45:00,20.222,95.184,4,17-11-05,10:45
11/9/2017 14:15:00,20.222,93.327,4,17-11-09,14:15
11/22/2017 12:45:00,20.222,74.873,4,17-11-22,12:45
12/3/2017 17:00:00,20.222,55.559,4,17-12-03,17:00
12/4/2017 2:15:00,20.222,51.085,4,17-12-04,2:15
12/4/2017 2:30:00,20.222,50.992,4,17-12-04,2:30
11/5/2017 3:00:00,20.222,97.34,5,17-11-05,3:00
11/5/2017 15:30:00,20.222,92.9,5,17-11-05,15:30
11/6/2017 7:30:00,20.222,85.796,5,17-11-06,7:30
11/6/2017 7:45:00,20.222,85.658,5,17-11-06,7:45
11/6/2017 12:30:00,20.222,82.664,5,17-11-06,12:30
11/9/2017 10:30:00,20.222,66.633,5,17-11-09,10:30
11/9/2017 10:45:00,20.222,66.573,5,17-11-09,10:45
11/22/2017 22:45:00,20.222,70.551,5,17-11-22,22:45
11/23/2017 3:45:00,20.222,64.129,5,17-11-23,3:45
11/23/2017 12:45:00,20.222,60.635,5,17-11-23,12:45
12/4/2017 1:15:00,20.222,51.742,5,17-12-04,1:15
11/10/2017 10:15:00,20.222,82.134,6,17-11-10,10:15
11/11/2017 5:45:00,20.222,69.789,6,17-11-11,5:45
11/11/2017 13:30:00,20.222,69.114,6,17-11-11,13:30
11/12/2017 9:30:00,20.222,71.164,6,17-11-12,9:30
11/12/2017 9:45:00,20.222,71.164,6,17-11-12,9:45
11/12/2017 10:00:00,20.222,71.135,6,17-11-12,10:00
11/12/2017 10:15:00,20.222,71.135,6,17-11-12,10:15
11/12/2017 11:30:00,20.222,70.931,6,17-11-12,11:30
11/12/2017 11:45:00,20.222,70.843,6,17-11-12,11:45
11/12/2017 12:00:00,20.222,70.814,6,17-11-12,12:00
11/13/2017 7:00:00,20.222,72.183,6,17-11-13,7:00
11/13/2017 13:15:00,20.222,69.378,6,17-11-13,13:15
11/14/2017 5:00:00,20.222,72.967,6,17-11-14,5:00
11/14/2017 14:45:00,20.222,67.018,6,17-11-14,14:45
11/15/2017 0:45:00,20.222,72.387,6,17-11-15,0:45
11/18/2017 13:15:00,20.222,55.683,6,17-11-18,13:15
11/19/2017 15:30:00,20.222,59.967,6,17-11-19,15:30
11/19/2017 21:00:00,20.222,62.989,6,17-11-19,21:00
11/22/2017 14:45:00,20.222,72.822,6,17-11-22,14:45
11/23/2017 12:15:00,20.222,59.45,6,17-11-23,12:15
12/4/2017 1:15:00,20.222,51.211,6,17-12-04,1:15
11/6/2017 18:30:00,20.222,92.873,7,17-11-06,18:30
11/24/2017 3:00:00,20.222,64.608,7,17-11-24,3:00
12/2/2017 18:30:00,20.222,60.968,7,17-12-02,18:30
12/4/2017 2:00:00,20.222,53.486,7,17-12-04,2:00
11/10/2017 23:00:00,20.246,100,1,17-11-10,23:00
11/11/2017 19:45:00,20.246,100,1,17-11-11,19:45
11/11/2017 23:15:00,20.246,100,1,17-11-11,23:15
11/13/2017 6:30:00,20.246,100,1,17-11-13,6:30
11/13/2017 16:15:00,20.246,100,1,17-11-13,16:15
11/14/2017 1:45:00,20.246,100,1,17-11-14,1:45
11/23/2017 3:30:00,20.246,62.602,1,17-11-23,3:30
11/24/2017 2:15:00,20.246,68.588,1,17-11-24,2:15
12/4/2017 2:30:00,20.246,57.254,1,17-12-04,2:30
11/22/2017 13:30:00,20.246,73.666,2,17-11-22,13:30
11/24/2017 2:15:00,20.246,66.251,2,17-11-24,2:15
11/11/2017 16:30:00,20.246,100,3,17-11-11,16:30
11/13/2017 14:30:00,20.246,100,3,17-11-13,14:30
11/18/2017 19:30:00,20.246,100,3,17-11-18,19:30
11/23/2017 12:45:00,20.246,62.602,3,17-11-23,12:45
11/24/2017 2:30:00,20.246,68.588,3,17-11-24,2:30
12/4/2017 0:45:00,20.246,56.978,3,17-12-04,0:45
11/5/2017 7:45:00,20.246,95.402,4,17-11-05,7:45
11/9/2017 9:00:00,20.246,92.371,4,17-11-09,9:00
11/21/2017 17:30:00,20.246,76.684,4,17-11-21,17:30
11/23/2017 3:45:00,20.246,60.608,4,17-11-23,3:45
11/23/2017 12:30:00,20.246,59.819,4,17-11-23,12:30
11/5/2017 2:45:00,20.246,97.346,5,17-11-05,2:45
11/6/2017 13:15:00,20.246,81.074,5,17-11-06,13:15
11/23/2017 3:30:00,20.246,64.402,5,17-11-23,3:30
12/4/2017 1:00:00,20.246,51.839,5,17-12-04,1:00
11/10/2017 2:15:00,20.246,75.223,6,17-11-10,2:15
11/12/2017 9:15:00,20.246,71.169,6,17-11-12,9:15
11/12/2017 12:15:00,20.246,70.73,6,17-11-12,12:15
11/13/2017 6:45:00,20.246,72.101,6,17-11-13,6:45
11/19/2017 6:45:00,20.246,62.903,6,17-11-19,6:45
11/23/2017 4:00:00,20.246,59.576,6,17-11-23,4:00
